bus,tech,timestamp,p_max_pu
DE6,offwind,2021-01-28 12:00:00,0.116
DE6,solar,2021-01-28 12:00:00,1.0
DE6,ocgt,2021-01-28 12:00:00,1.0
DE6,ccgt,2021-01-28 12:00:00,1.0
DE7,onwind,2021-01-28 12:00:00,0.1055
DE7,offwind,2021-01-28 12:00:00,0.116
DE7,solar,2021-01-28 12:00:00,0.95
DE7,ocgt,2021-01-28 12:00:00,1.0
DE7,ccgt,2021-01-28 12:00:00,1.0
DE8,onwind,2021-01-28 12:00:00,0.1055
DE8,offwind,2021-01-28 12:00:00,0.116
DE8,solar,2021-01-28 12:00:00,0.95
DE8,ocgt,2021-01-28 12:00:00,1.0
DE8,ccgt,2021-01-28 12:00:00,1.0
DE9,onwind,2021-01-28 12:00:00,0.1055
DE9,offwind,2021-01-28 12:00:00,0.116
DE9,solar,2021-01-28 12:00:00,0.95
DE9,ocgt,2021-01-28 12:00:00,1.0
DE9,ccgt,2021-01-28 12:00:00,1.0
DE0,onwind,2021-01-28 15:00:00,0.135
DE0,offwind,2021-01-28 15:00:00,0.1485
DE0,solar,2021-01-28 15:00:00,0.7071
DE0,ocgt,2021-01-28 15:00:00,1.0
DE0,ccgt,2021-01-28 15:00:00,1.0
DE1,onwind,2021-01-28 15:00:00,0.135
DE1,offwind,2021-01-28 15:00:00,0.1485
DE1,solar,2021-01-28 15:00:00,0.7071
DE1,ocgt,2021-01-28 15:00:00,1.0
DE1,ccgt,2021-01-28 15:00:00,1.0
DE2,onwind,2021-01-28 15:00:00,0.135
DE2,offwind,2021-01-28 15:00:00,0.1485
DE2,solar,2021-01-28 15:00:00,0.7071
DE2,ocgt,2021-01-28 15:00:00,1.0
DE2,ccgt,2021-01-28 15:00:00,1.0
DE3,onwind,2021-01-28 15:00:00,0.0956
DE3,offwind,2021-01-28 15:00:00,0.1052
DE3,solar,2021-01-28 15:00:00,0.7071
DE3,ocgt,2021-01-28 15:00:00,1.0
DE3,ccgt,2021-01-28 15:00:00,1.0
DE4,onwind,2021-01-28 15:00:00,0.0956
DE4,offwind,2021-01-28 15:00:00,0.1052
DE4,solar,2021-01-28 15:00:00,0.7071
DE4,ocgt,2021-01-28 15:00:00,1.0
DE4,ccgt,2021-01-28 15:00:00,1.0
DE5,onwind,2021-01-28 15:00:00,0.0956
DE5,offwind,2021-01-28 15:00:00,0.1052
DE5,solar,2021-01-28 15:00:00,0.7071
DE5,ocgt,2021-01-28 15:00:00,1.0
DE5,ccgt,2021-01-28 15:00:00,1.0
DE6,onwind,2021-01-28 15:00:00,0.0956
DE6,offwind,2021-01-28 15:00:00,0.1052
DE6,solar,2021-01-28 15:00:00,0.7071
DE6,ocgt,2021-01-28 15:00:00,1.0
DE6,ccgt,2021-01-28 15:00:00,1.0
DE7,onwind,2021-01-28 15:00:00,0.0956
DE7,offwind,2021-01-28 15:00:00,0.1052
DE7,solar,2021-01-28 15:00:00,0.6718
DE7,ocgt,2021-01-28 15:00:00,1.0
DE7,ccgt,2021-01-28 15:00:00,1.0
DE8,onwind,2021-01-28 15:00:00,0.0956
DE8,offwind,2021-01-28 15:00:00,0.1052
DE8,solar,2021-01-28 15:00:00,0.6718
DE8,ocgt,2021-01-28 15:00:00,1.0
DE8,ccgt,2021-01-28 15:00:00,1.0
DE9,onwind,2021-01-28 15:00:00,0.0956
DE9,offwind,2021-01-28 15:00:00,0.1052
DE9,solar,2021-01-28 15:00:00,0.6718
DE9,ocgt,2021-01-28 15:00:00,1.0
DE9,ccgt,2021-01-28 15:00:00,1.0
DE0,onwind,2021-01-28 18:00:00,0.1255
DE0,offwind,2021-01-28 18:00:00,0.1381
DE0,solar,2021-01-28 18:00:00,0.0
DE0,ocgt,2021-01-28 18:00:00,1.0
DE0,ccgt,2021-01-28 18:00:00,1.0
DE1,onwind,2021-01-28 18:00:00,0.1255
DE1,offwind,2021-01-28 18:00:00,0.1381
DE1,solar,2021-01-28 18:00:00,0.0
DE1,ocgt,2021-01-28 18:00:00,1.0
DE1,ccgt,2021-01-28 18:00:00,1.0
DE2,onwind,2021-01-28 18:00:00,0.1255
DE2,offwind,2021-01-28 18:00:00,0.1381
DE2,solar,2021-01-28 18:00:00,0.0
DE2,ocgt,2021-01-28 18:00:00,1.0
DE2,ccgt,2021-01-28 18:00:00,1.0
DE3,onwind,2021-01-28 18:00:00,0.0889
DE3,offwind,2021-01-28 18:00:00,0.0978
DE3,solar,2021-01-28 18:00:00,0.0
DE3,ocgt,2021-01-28 18:00:00,1.0
DE3,ccgt,2021-01-28 18:00:00,1.0
DE4,onwind,2021-01-28 18:00:00,0.0889
DE4,offwind,2021-01-28 18:00:00,0.0978
DE4,solar,2021-01-28 18:00:00,0.0
DE4,ocgt,2021-01-28 18:00:00,1.0
DE4,ccgt,2021-01-28 18:00:00,1.0
DE5,onwind,2021-01-28 18:00:00,0.0889
DE5,offwind,2021-01-28 18:00:00,0.0978
DE5,solar,2021-01-28 18:00:00,0.0
DE5,ocgt,2021-01-28 18:00:00,1.0
DE5,ccgt,2021-01-28 18:00:00,1.0
DE6,onwind,2021-01-28 18:00:00,0.0889
DE6,offwind,2021-01-28 18:00:00,0.0978
DE6,solar,2021-01-28 18:00:00,0.0
DE6,ocgt,2021-01-28 18:00:00,1.0
DE6,ccgt,2021-01-28 18:00:00,1.0
DE7,onwind,2021-01-28 18:00:00,0.0889
DE7,offwind,2021-01-28 18:00:00,0.0978
DE7,solar,2021-01-28 18:00:00,0.0
DE7,ocgt,2021-01-28 18:00:00,1.0
DE7,ccgt,2021-01-28 18:00:00,1.0
DE8,onwind,2021-01-28 18:00:00,0.0889
DE8,offwind,2021-01-28 18:00:00,0.0978
DE8,solar,2021-01-28 18:00:00,0.0
DE8,ocgt,2021-01-28 18:00:00,1.0
DE8,ccgt,2021-01-28 18:00:00,1.0
DE9,onwind,2021-01-28 18:00:00,0.0889
DE9,offwind,2021-01-28 18:00:00,0.0978
DE9,solar,2021-01-28 18:00:00,0.0
DE9,ocgt,2021-01-28 18:00:00,1.0
DE9,ccgt,2021-01-28 18:00:00,1.0
DE0,onwind,2021-01-28 21:00:00,0.1207
DE0,offwind,2021-01-28 21:00:00,0.1328
DE0,solar,2021-01-28 21:00:00,0.0
DE0,ocgt,2021-01-28 21:00:00,1.0
DE0,ccgt,2021-01-28 21:00:00,1.0
DE1,onwind,2021-01-28 21:00:00,0.1207
DE1,offwind,2021-01-28 21:00:00,0.1328
DE1,solar,2021-01-28 21:00:00,0.0
DE1,ocgt,2021-01-28 21:00:00,1.0
DE1,ccgt,2021-01-28 21:00:00,1.0
DE2,onwind,2021-01-28 21:00:00,0.1207
DE2,offwind,2021-01-28 21:00:00,0.1328
DE2,solar,2021-01-28 21:00:00,0.0
DE2,ocgt,2021-01-28 21:00:00,1.0
DE2,ccgt,2021-01-28 21:00:00,1.0
DE3,onwind,2021-01-28 21:00:00,0.0855
DE3,offwind,2021-01-28 21:00:00,0.094
DE3,solar,2021-01-28 21:00:00,0.0
DE3,ocgt,2021-01-28 21:00:00,1.0
DE3,ccgt,2021-01-28 21:00:00,1.0
DE4,onwind,2021-01-28 21:00:00,0.0855
DE4,offwind,2021-01-28 21:00:00,0.094
DE4,solar,2021-01-28 21:00:00,0.0
DE4,ocgt,2021-01-28 21:00:00,1.0
DE4,ccgt,2021-01-28 21:00:00,1.0
DE5,onwind,2021-01-28 21:00:00,0.0855
DE5,offwind,2021-01-28 21:00:00,0.094
DE5,solar,2021-01-28 21:00:00,0.0
DE5,ocgt,2021-01-28 21:00:00,1.0
DE5,ccgt,2021-01-28 21:00:00,1.0
DE6,onwind,2021-01-28 21:00:00,0.0855
DE6,offwind,2021-01-28 21:00:00,0.094
DE6,solar,2021-01-28 21:00:00,0.0
DE6,ocgt,2021-01-28 21:00:00,1.0
DE6,ccgt,2021-01-28 21:00:00,1.0
DE7,onwind,2021-01-28 21:00:00,0.0855
DE7,offwind,2021-01-28 21:00:00,0.094
DE7,solar,2021-01-28 21:00:00,0.0
DE7,ocgt,2021-01-28 21:00:00,1.0
DE7,ccgt,2021-01-28 21:00:00,1.0
DE8,onwind,2021-01-28 21:00:00,0.0855
DE8,offwind,2021-01-28 21:00:00,0.094
DE8,solar,2021-01-28 21:00:00,0.0
DE8,ocgt,2021-01-28 21:00:00,1.0
DE8,ccgt,2021-01-28 21:00:00,1.0
DE9,onwind,2021-01-28 21:00:00,0.0855
DE9,offwind,2021-01-28 21:00:00,0.094
DE9,solar,2021-01-28 21:00:00,0.0
DE9,ocgt,2021-01-28 21:00:00,1.0
DE9,ccgt,2021-01-28 21:00:00,1.0
DE0,onwind,2021-01-29 00:00:00,0.1347
DE0,offwind,2021-01-29 00:00:00,0.1482
DE0,solar,2021-01-29 00:00:00,0.0
DE0,ocgt,2021-01-29 00:00:00,1.0
DE0,ccgt,2021-01-29 00:00:00,1.0
DE1,onwind,2021-01-29 00:00:00,0.1347
DE1,offwind,2021-01-29 00:00:00,0.1482
DE1,solar,2021-01-29 00:00:00,0.0
DE1,ocgt,2021-01-29 00:00:00,1.0
DE1,ccgt,2021-01-29 00:00:00,1.0
DE2,onwind,2021-01-29 00:00:00,0.1347
DE2,offwind,2021-01-29 00:00:00,0.1482
DE2,solar,2021-01-29 00:00:00,0.0
DE2,ocgt,2021-01-29 00:00:00,1.0
DE2,ccgt,2021-01-29 00:00:00,1.0
DE3,onwind,2021-01-29 00:00:00,0.0954
DE3,offwind,2021-01-29 00:00:00,0.1049
DE3,solar,2021-01-29 00:00:00,0.0
DE3,ocgt,2021-01-29 00:00:00,1.0
DE3,ccgt,2021-01-29 00:00:00,1.0
DE4,onwind,2021-01-29 00:00:00,0.0954
DE4,offwind,2021-01-29 00:00:00,0.1049
DE4,solar,2021-01-29 00:00:00,0.0
DE4,ocgt,2021-01-29 00:00:00,1.0
DE4,ccgt,2021-01-29 00:00:00,1.0
DE5,onwind,2021-01-29 00:00:00,0.0954
DE5,offwind,2021-01-29 00:00:00,0.1049
DE5,solar,2021-01-29 00:00:00,0.0
DE5,ocgt,2021-01-29 00:00:00,1.0
DE5,ccgt,2021-01-29 00:00:00,1.0
DE6,onwind,2021-01-29 00:00:00,0.0954
DE6,offwind,2021-01-29 00:00:00,0.1049
DE6,solar,2021-01-29 00:00:00,0.0
DE6,ocgt,2021-01-29 00:00:00,1.0
DE6,ccgt,2021-01-29 00:00:00,1.0
DE7,onwind,2021-01-29 00:00:00,0.0954
DE7,offwind,2021-01-29 00:00:00,0.1049
DE7,solar,2021-01-29 00:00:00,0.0
DE7,ocgt,2021-01-29 00:00:00,1.0
DE7,ccgt,2021-01-29 00:00:00,1.0
DE8,onwind,2021-01-29 00:00:00,0.0954
DE8,offwind,2021-01-29 00:00:00,0.1049
DE8,solar,2021-01-29 00:00:00,0.0
DE8,ocgt,2021-01-29 00:00:00,1.0
DE8,ccgt,2021-01-29 00:00:00,1.0
DE9,onwind,2021-01-29 00:00:00,0.0954
DE9,offwind,2021-01-29 00:00:00,0.1049
DE9,solar,2021-01-29 00:00:00,0.0
DE9,ocgt,2021-01-29 00:00:00,1.0
DE9,ccgt,2021-01-29 00:00:00,1.0
DE0,onwind,2021-01-29 03:00:00,0.1485
DE0,offwind,2021-01-29 03:00:00,0.1633
DE0,solar,2021-01-29 03:00:00,0.0
DE0,ocgt,2021-01-29 03:00:00,1.0
DE0,ccgt,2021-01-29 03:00:00,1.0
DE1,onwind,2021-01-29 03:00:00,0.1485
DE1,offwind,2021-01-29 03:00:00,0.1633
DE1,solar,2021-01-29 03:00:00,0.0
DE1,ocgt,2021-01-29 03:00:00,1.0
DE1,ccgt,2021-01-29 03:00:00,1.0
DE2,onwind,2021-01-29 03:00:00,0.1485
DE2,offwind,2021-01-29 03:00:00,0.1633
DE2,solar,2021-01-29 03:00:00,0.0
DE2,ocgt,2021-01-29 03:00:00,1.0
DE2,ccgt,2021-01-29 03:00:00,1.0
DE3,onwind,2021-01-29 03:00:00,0.1052
DE3,offwind,2021-01-29 03:00:00,0.1157
DE3,solar,2021-01-29 03:00:00,0.0
DE3,ocgt,2021-01-29 03:00:00,1.0
DE3,ccgt,2021-01-29 03:00:00,1.0
DE4,onwind,2021-01-29 03:00:00,0.1052
DE4,offwind,2021-01-29 03:00:00,0.1157
DE4,solar,2021-01-29 03:00:00,0.0
DE4,ocgt,2021-01-29 03:00:00,1.0
DE4,ccgt,2021-01-29 03:00:00,1.0
DE5,onwind,2021-01-29 03:00:00,0.1052
DE5,offwind,2021-01-29 03:00:00,0.1157
DE5,solar,2021-01-29 03:00:00,0.0
DE5,ocgt,2021-01-29 03:00:00,1.0
DE5,ccgt,2021-01-29 03:00:00,1.0
DE6,onwind,2021-01-29 03:00:00,0.1052
DE6,offwind,2021-01-29 03:00:00,0.1157
DE6,solar,2021-01-29 03:00:00,0.0
DE6,ocgt,2021-01-29 03:00:00,1.0
DE6,ccgt,2021-01-29 03:00:00,1.0
DE7,onwind,2021-01-29 03:00:00,0.1052
DE7,offwind,2021-01-29 03:00:00,0.1157
DE7,solar,2021-01-29 03:00:00,0.0
DE7,ocgt,2021-01-29 03:00:00,1.0
DE7,ccgt,2021-01-29 03:00:00,1.0
DE8,onwind,2021-01-29 03:00:00,0.1052
DE8,offwind,2021-01-29 03:00:00,0.1157
DE8,solar,2021-01-29 03:00:00,0.0
DE8,ocgt,2021-01-29 03:00:00,1.0
DE8,ccgt,2021-01-29 03:00:00,1.0
DE9,onwind,2021-01-29 03:00:00,0.1052
DE9,offwind,2021-01-29 03:00:00,0.1157
DE9,solar,2021-01-29 03:00:00,0.0
DE9,ocgt,2021-01-29 03:00:00,1.0
DE9,ccgt,2021-01-29 03:00:00,1.0
DE0,onwind,2021-01-29 06:00:00,0.1665
DE0,offwind,2021-01-29 06:00:00,0.1831
DE0,solar,2021-01-29 06:00:00,0.0
DE0,ocgt,2021-01-29 06:00:00,1.0
DE0,ccgt,2021-01-29 06:00:00,1.0
DE1,onwind,2021-01-29 06:00:00,0.1665
DE1,offwind,2021-01-29 06:00:00,0.1831
DE1,solar,2021-01-29 06:00:00,0.0
DE1,ocgt,2021-01-29 06:00:00,1.0
DE1,ccgt,2021-01-29 06:00:00,1.0
DE2,onwind,2021-01-29 06:00:00,0.1665
DE2,offwind,2021-01-29 06:00:00,0.1831
DE2,solar,2021-01-29 06:00:00,0.0
DE2,ocgt,2021-01-29 06:00:00,1.0
DE2,ccgt,2021-01-29 06:00:00,1.0
DE3,onwind,2021-01-29 06:00:00,0.1179
DE3,offwind,2021-01-29 06:00:00,0.1297
DE3,solar,2021-01-29 06:00:00,0.0
DE3,ocgt,2021-01-29 06:00:00,1.0
DE3,ccgt,2021-01-29 06:00:00,1.0
DE4,onwind,2021-01-29 06:00:00,0.1179
DE4,offwind,2021-01-29 06:00:00,0.1297
DE4,solar,2021-01-29 06:00:00,0.0
DE4,ocgt,2021-01-29 06:00:00,1.0
DE4,ccgt,2021-01-29 06:00:00,1.0
DE5,onwind,2021-01-29 06:00:00,0.1179
DE5,offwind,2021-01-29 06:00:00,0.1297
DE5,solar,2021-01-29 06:00:00,0.0
DE5,ocgt,2021-01-29 06:00:00,1.0
DE5,ccgt,2021-01-29 06:00:00,1.0
DE6,onwind,2021-01-29 06:00:00,0.1179
DE6,offwind,2021-01-29 06:00:00,0.1297
DE6,solar,2021-01-29 06:00:00,0.0
DE6,ocgt,2021-01-29 06:00:00,1.0
DE6,ccgt,2021-01-29 06:00:00,1.0
DE7,onwind,2021-01-29 06:00:00,0.1179
DE7,offwind,2021-01-29 06:00:00,0.1297
DE7,solar,2021-01-29 06:00:00,0.0
DE7,ocgt,2021-01-29 06:00:00,1.0
DE7,ccgt,2021-01-29 06:00:00,1.0
DE8,onwind,2021-01-29 06:00:00,0.1179
DE8,offwind,2021-01-29 06:00:00,0.1297
DE8,solar,2021-01-29 06:00:00,0.0
DE8,ocgt,2021-01-29 06:00:00,1.0
DE8,ccgt,2021-01-29 06:00:00,1.0
DE9,onwind,2021-01-29 06:00:00,0.1179
DE9,offwind,2021-01-29 06:00:00,0.1297
DE9,solar,2021-01-29 06:00:00,0.0
DE9,ocgt,2021-01-29 06:00:00,1.0
DE9,ccgt,2021-01-29 06:00:00,1.0
DE0,onwind,2021-01-29 09:00:00,0.1885
DE0,offwind,2021-01-29 09:00:00,0.2073
DE0,solar,2021-01-29 09:00:00,0.7071
DE0,ocgt,2021-01-29 09:00:00,1.0
DE0,ccgt,2021-01-29 09:00:00,1.0
DE1,onwind,2021-01-29 09:00:00,0.1885
DE1,offwind,2021-01-29 09:00:00,0.2073
DE1,solar,2021-01-29 09:00:00,0.7071
DE1,ocgt,2021-01-29 09:00:00,1.0
DE1,ccgt,2021-01-29 09:00:00,1.0
DE2,onwind,2021-01-29 09:00:00,0.1885
DE2,offwind,2021-01-29 09:00:00,0.2073
DE2,solar,2021-01-29 09:00:00,0.7071
DE2,ocgt,2021-01-29 09:00:00,1.0
DE2,ccgt,2021-01-29 09:00:00,1.0
DE3,onwind,2021-01-29 09:00:00,0.1335
DE3,offwind,2021-01-29 09:00:00,0.1468
DE3,solar,2021-01-29 09:00:00,0.7071
DE3,ocgt,2021-01-29 09:00:00,1.0
DE3,ccgt,2021-01-29 09:00:00,1.0
DE4,onwind,2021-01-29 09:00:00,0.1335
DE4,offwind,2021-01-29 09:00:00,0.1468
DE4,solar,2021-01-29 09:00:00,0.7071
DE4,ocgt,2021-01-29 09:00:00,1.0
DE4,ccgt,2021-01-29 09:00:00,1.0
DE5,onwind,2021-01-29 09:00:00,0.1335
DE5,offwind,2021-01-29 09:00:00,0.1468
DE5,solar,2021-01-29 09:00:00,0.7071
DE5,ocgt,2021-01-29 09:00:00,1.0
DE5,ccgt,2021-01-29 09:00:00,1.0
DE6,onwind,2021-01-29 09:00:00,0.1335
DE6,offwind,2021-01-29 09:00:00,0.1468
DE6,solar,2021-01-29 09:00:00,0.7071
DE6,ocgt,2021-01-29 09:00:00,1.0
DE6,ccgt,2021-01-29 09:00:00,1.0
DE7,onwind,2021-01-29 09:00:00,0.1335
DE7,offwind,2021-01-29 09:00:00,0.1468
DE7,solar,2021-01-29 09:00:00,0.6718
DE7,ocgt,2021-01-29 09:00:00,1.0
DE7,ccgt,2021-01-29 09:00:00,1.0
DE8,onwind,2021-01-29 09:00:00,0.1335
DE8,offwind,2021-01-29 09:00:00,0.1468
DE8,solar,2021-01-29 09:00:00,0.6718
DE8,ocgt,2021-01-29 09:00:00,1.0
DE8,ccgt,2021-01-29 09:00:00,1.0
DE9,onwind,2021-01-29 09:00:00,0.1335
DE9,offwind,2021-01-29 09:00:00,0.1468
DE9,solar,2021-01-29 09:00:00,0.6718
DE9,ocgt,2021-01-29 09:00:00,1.0
DE9,ccgt,2021-01-29 09:00:00,1.0
DE0,onwind,2021-01-29 12:00:00,0.2141
DE0,offwind,2021-01-29 12:00:00,0.2355
DE0,solar,2021-01-29 12:00:00,1.0
DE0,ocgt,2021-01-29 12:00:00,1.0
DE0,ccgt,2021-01-29 12:00:00,1.0
DE1,onwind,2021-01-29 12:00:00,0.2141
DE1,offwind,2021-01-29 12:00:00,0.2355
DE1,solar,2021-01-29 12:00:00,1.0
DE1,ocgt,2021-01-29 12:00:00,1.0
DE1,ccgt,2021-01-29 12:00:00,1.0
DE2,onwind,2021-01-29 12:00:00,0.2141
DE2,offwind,2021-01-29 12:00:00,0.2355
DE2,solar,2021-01-29 12:00:00,1.0
DE2,ocgt,2021-01-29 12:00:00,1.0
DE2,ccgt,2021-01-29 12:00:00,1.0
DE3,onwind,2021-01-29 12:00:00,0.1516
DE3,offwind,2021-01-29 12:00:00,0.1668
DE3,solar,2021-01-29 12:00:00,1.0
DE3,ocgt,2021-01-29 12:00:00,1.0
DE3,ccgt,2021-01-29 12:00:00,1.0
DE4,onwind,2021-01-29 12:00:00,0.1516
DE4,offwind,2021-01-29 12:00:00,0.1668
DE4,solar,2021-01-29 12:00:00,1.0
DE4,ocgt,2021-01-29 12:00:00,1.0
DE4,ccgt,2021-01-29 12:00:00,1.0
DE5,onwind,2021-01-29 12:00:00,0.1516
DE5,offwind,2021-01-29 12:00:00,0.1668
DE5,solar,2021-01-29 12:00:00,1.0
DE5,ocgt,2021-01-29 12:00:00,1.0
DE5,ccgt,2021-01-29 12:00:00,1.0
DE6,onwind,2021-01-29 12:00:00,0.1516
DE6,offwind,2021-01-29 12:00:00,0.1668
DE6,solar,2021-01-29 12:00:00,1.0
DE6,ocgt,2021-01-29 12:00:00,1.0
DE6,ccgt,2021-01-29 12:00:00,1.0
DE7,onwind,2021-01-29 12:00:00,0.1516
DE7,offwind,2021-01-29 12:00:00,0.1668
DE7,solar,2021-01-29 12:00:00,0.95
DE7,ocgt,2021-01-29 12:00:00,1.0
DE7,ccgt,2021-01-29 12:00:00,1.0
DE8,onwind,2021-01-29 12:00:00,0.1516
DE8,offwind,2021-01-29 12:00:00,0.1668
DE8,solar,2021-01-29 12:00:00,0.95
DE8,ocgt,2021-01-29 12:00:00,1.0
DE8,ccgt,2021-01-29 12:00:00,1.0
DE9,onwind,2021-01-29 12:00:00,0.1516
DE9,offwind,2021-01-29 12:00:00,0.1668
DE9,solar,2021-01-29 12:00:00,0.95
DE9,ocgt,2021-01-29 12:00:00,1.0
DE9,ccgt,2021-01-29 12:00:00,1.0
DE0,onwind,2021-01-29 15:00:00,0.2429
DE0,offwind,2021-01-29 15:00:00,0.2671
DE0,solar,2021-01-29 15:00:00,0.7071
DE0,ocgt,2021-01-29 15:00:00,1.0
DE0,ccgt,2021-01-29 15:00:00,1.0
DE1,onwind,2021-01-29 15:00:00,0.2429
DE1,offwind,2021-01-29 15:00:00,0.2671
DE1,solar,2021-01-29 15:00:00,0.7071
DE1,ocgt,2021-01-29 15:00:00,1.0
DE1,ccgt,2021-01-29 15:00:00,1.0
DE2,onwind,2021-01-29 15:00:00,0.2429
DE2,offwind,2021-01-29 15:00:00,0.2671
DE2,solar,2021-01-29 15:00:00,0.7071
DE2,ocgt,2021-01-29 15:00:00,1.0
DE2,ccgt,2021-01-29 15:00:00,1.0
DE3,onwind,2021-01-29 15:00:00,0.172
DE3,offwind,2021-01-29 15:00:00,0.1892
DE3,solar,2021-01-29 15:00:00,0.7071
DE3,ocgt,2021-01-29 15:00:00,1.0
DE3,ccgt,2021-01-29 15:00:00,1.0
DE4,onwind,2021-01-29 15:00:00,0.172
DE4,offwind,2021-01-29 15:00:00,0.1892
DE4,solar,2021-01-29 15:00:00,0.7071
DE4,ocgt,2021-01-29 15:00:00,1.0
DE4,ccgt,2021-01-29 15:00:00,1.0
DE5,onwind,2021-01-29 15:00:00,0.172
DE5,offwind,2021-01-29 15:00:00,0.1892
DE5,solar,2021-01-29 15:00:00,0.7071
DE5,ocgt,2021-01-29 15:00:00,1.0
DE5,ccgt,2021-01-29 15:00:00,1.0
DE6,onwind,2021-01-29 15:00:00,0.172
DE6,offwind,2021-01-29 15:00:00,0.1892
DE6,solar,2021-01-29 15:00:00,0.7071
DE6,ocgt,2021-01-29 15:00:00,1.0
DE6,ccgt,2021-01-29 15:00:00,1.0
DE7,onwind,2021-01-29 15:00:00,0.172
DE7,offwind,2021-01-29 15:00:00,0.1892
DE7,solar,2021-01-29 15:00:00,0.6718
DE7,ocgt,2021-01-29 15:00:00,1.0
DE7,ccgt,2021-01-29 15:00:00,1.0
DE8,onwind,2021-01-29 15:00:00,0.172
DE8,offwind,2021-01-29 15:00:00,0.1892
DE8,solar,2021-01-29 15:00:00,0.6718
DE8,ocgt,2021-01-29 15:00:00,1.0
DE8,ccgt,2021-01-29 15:00:00,1.0
DE9,onwind,2021-01-29 15:00:00,0.172
DE9,offwind,2021-01-29 15:00:00,0.1892
DE9,solar,2021-01-29 15:00:00,0.6718
DE9,ocgt,2021-01-29 15:00:00,1.0
DE9,ccgt,2021-01-29 15:00:00,1.0
DE0,onwind,2021-01-29 18:00:00,0.2744
DE0,offwind,2021-01-29 18:00:00,0.3019
DE0,solar,2021-01-29 18:00:00,0.0
DE0,ocgt,2021-01-29 18:00:00,1.0
DE0,ccgt,2021-01-29 18:00:00,1.0
DE1,onwind,2021-01-29 18:00:00,0.2744
DE1,offwind,2021-01-29 18:00:00,0.3019
DE1,solar,2021-01-29 18:00:00,0.0
DE1,ocgt,2021-01-29 18:00:00,1.0
DE1,ccgt,2021-01-29 18:00:00,1.0
DE2,onwind,2021-01-29 18:00:00,0.2744
DE2,offwind,2021-01-29 18:00:00,0.3019
DE2,solar,2021-01-29 18:00:00,0.0
DE2,ocgt,2021-01-29 18:00:00,1.0
DE2,ccgt,2021-01-29 18:00:00,1.0
DE3,onwind,2021-01-29 18:00:00,0.1944
DE3,offwind,2021-01-29 18:00:00,0.2138
DE3,solar,2021-01-29 18:00:00,0.0
DE3,ocgt,2021-01-29 18:00:00,1.0
DE3,ccgt,2021-01-29 18:00:00,1.0
DE4,onwind,2021-01-29 18:00:00,0.1944
DE4,offwind,2021-01-29 18:00:00,0.2138
DE4,solar,2021-01-29 18:00:00,0.0
DE4,ocgt,2021-01-29 18:00:00,1.0
DE4,ccgt,2021-01-29 18:00:00,1.0
DE5,onwind,2021-01-29 18:00:00,0.1944
DE5,offwind,2021-01-29 18:00:00,0.2138
DE5,solar,2021-01-29 18:00:00,0.0
DE5,ocgt,2021-01-29 18:00:00,1.0
DE5,ccgt,2021-01-29 18:00:00,1.0
DE6,onwind,2021-01-29 18:00:00,0.1944
DE6,offwind,2021-01-29 18:00:00,0.2138
DE6,solar,2021-01-29 18:00:00,0.0
DE6,ocgt,2021-01-29 18:00:00,1.0
DE6,ccgt,2021-01-29 18:00:00,1.0
DE7,onwind,2021-01-29 18:00:00,0.1944
DE7,offwind,2021-01-29 18:00:00,0.2138
DE7,solar,2021-01-29 18:00:00,0.0
DE7,ocgt,2021-01-29 18:00:00,1.0
DE7,ccgt,2021-01-29 18:00:00,1.0
DE8,onwind,2021-01-29 18:00:00,0.1944
DE8,offwind,2021-01-29 18:00:00,0.2138
DE8,solar,2021-01-29 18:00:00,0.0
DE8,ocgt,2021-01-29 18:00:00,1.0
DE8,ccgt,2021-01-29 18:00:00,1.0
DE9,onwind,2021-01-29 18:00:00,0.1944
DE9,offwind,2021-01-29 18:00:00,0.2138
DE9,solar,2021-01-29 18:00:00,0.0
DE9,ocgt,2021-01-29 18:00:00,1.0
DE9,ccgt,2021-01-29 18:00:00,1.0
DE0,onwind,2021-01-29 21:00:00,0.3083
DE0,offwind,2021-01-29 21:00:00,0.3391
DE0,solar,2021-01-29 21:00:00,0.0
DE0,ocgt,2021-01-29 21:00:00,1.0
DE0,ccgt,2021-01-29 21:00:00,1.0
DE1,onwind,2021-01-29 21:00:00,0.3083
DE1,offwind,2021-01-29 21:00:00,0.3391
DE1,solar,2021-01-29 21:00:00,0.0
DE1,ocgt,2021-01-29 21:00:00,1.0
DE1,ccgt,2021-01-29 21:00:00,1.0
DE2,onwind,2021-01-29 21:00:00,0.3083
DE2,offwind,2021-01-29 21:00:00,0.3391
DE2,solar,2021-01-29 21:00:00,0.0
DE2,ocgt,2021-01-29 21:00:00,1.0
DE2,ccgt,2021-01-29 21:00:00,1.0
DE3,onwind,2021-01-29 21:00:00,0.2184
DE3,offwind,2021-01-29 21:00:00,0.2402
DE3,solar,2021-01-29 21:00:00,0.0
DE3,ocgt,2021-01-29 21:00:00,1.0
DE3,ccgt,2021-01-29 21:00:00,1.0
DE4,onwind,2021-01-29 21:00:00,0.2184
DE4,offwind,2021-01-29 21:00:00,0.2402
DE4,solar,2021-01-29 21:00:00,0.0
DE4,ocgt,2021-01-29 21:00:00,1.0
DE4,ccgt,2021-01-29 21:00:00,1.0
DE5,onwind,2021-01-29 21:00:00,0.2184
