bus,timestamp,demand_MW
DE5,2021-02-01 21:00:00,6611.47
DE6,2021-02-01 21:00:00,4407.65
DE7,2021-02-01 21:00:00,5509.56
DE8,2021-02-01 21:00:00,4958.6
DE9,2021-02-01 21:00:00,3305.74
DE0,2021-02-02 00:00:00,4154.14
DE1,2021-02-02 00:00:00,5711.95
DE2,2021-02-02 00:00:00,7269.75
DE3,2021-02-02 00:00:00,4673.41
DE4,2021-02-02 00:00:00,6750.48
DE5,2021-02-02 00:00:00,6231.22
DE6,2021-02-02 00:00:00,4154.14
DE7,2021-02-02 00:00:00,5192.68
DE8,2021-02-02 00:00:00,4673.41
DE9,2021-02-02 00:00:00,3115.61
DE0,2021-02-02 03:00:00,4353.9
DE1,2021-02-02 03:00:00,5986.62
DE2,2021-02-02 03:00:00,7619.33
DE3,2021-02-02 03:00:00,4898.14
DE4,2021-02-02 03:00:00,7075.09
DE5,2021-02-02 03:00:00,6530.85
DE6,2021-02-02 03:00:00,4353.9
DE7,2021-02-02 03:00:00,5442.38
DE8,2021-02-02 03:00:00,4898.14
DE9,2021-02-02 03:00:00,3265.43
DE0,2021-02-02 06:00:00,4767.07
DE1,2021-02-02 06:00:00,6554.72
DE2,2021-02-02 06:00:00,8342.38
DE3,2021-02-02 06:00:00,5362.96
DE4,2021-02-02 06:00:00,7746.49
DE5,2021-02-02 06:00:00,7150.61
DE6,2021-02-02 06:00:00,4767.07
DE7,2021-02-02 06:00:00,5958.84
DE8,2021-02-02 06:00:00,5362.96
DE9,2021-02-02 06:00:00,3575.3
DE0,2021-02-02 09:00:00,5151.62
DE1,2021-02-02 09:00:00,7083.48
DE2,2021-02-02 09:00:00,9015.34
DE3,2021-02-02 09:00:00,5795.58
DE4,2021-02-02 09:00:00,8371.39
DE5,2021-02-02 09:00:00,7727.44
DE6,2021-02-02 09:00:00,5151.62
DE7,2021-02-02 09:00:00,6439.53
DE8,2021-02-02 09:00:00,5795.58
DE9,2021-02-02 09:00:00,3863.72
DE0,2021-02-02 12:00:00,5282.29
DE1,2021-02-02 12:00:00,7263.15
DE2,2021-02-02 12:00:00,9244.01
DE3,2021-02-02 12:00:00,5942.58
DE4,2021-02-02 12:00:00,8583.73
DE5,2021-02-02 12:00:00,7923.44
DE6,2021-02-02 12:00:00,5282.29
DE7,2021-02-02 12:00:00,6602.87
DE8,2021-02-02 12:00:00,5942.58
DE9,2021-02-02 12:00:00,3961.72
DE0,2021-02-02 15:00:00,5082.53
DE1,2021-02-02 15:00:00,6988.48
DE2,2021-02-02 15:00:00,8894.43
DE3,2021-02-02 15:00:00,5717.85
DE4,2021-02-02 15:00:00,8259.12
DE5,2021-02-02 15:00:00,7623.8
DE6,2021-02-02 15:00:00,5082.53
DE7,2021-02-02 15:00:00,6353.17
DE8,2021-02-02 15:00:00,5717.85
DE9,2021-02-02 15:00:00,3811.9
DE0,2021-02-02 18:00:00,4669.36
DE1,2021-02-02 18:00:00,6420.38
DE2,2021-02-02 18:00:00,8171.39
DE3,2021-02-02 18:00:00,5253.03
DE4,2021-02-02 18:00:00,7587.72
DE5,2021-02-02 18:00:00,7004.05
DE6,2021-02-02 18:00:00,4669.36
DE7,2021-02-02 18:00:00,5836.7
DE8,2021-02-02 18:00:00,5253.03
DE9,2021-02-02 18:00:00,3502.02
DE0,2021-02-02 21:00:00,4284.81
DE1,2021-02-02 21:00:00,5891.62
DE2,2021-02-02 21:00:00,7498.42
DE3,2021-02-02 21:00:00,4820.41
DE4,2021-02-02 21:00:00,6962.82
DE5,2021-02-02 21:00:00,6427.22
DE6,2021-02-02 21:00:00,4284.81
DE7,2021-02-02 21:00:00,5356.01
DE8,2021-02-02 21:00:00,4820.41
DE9,2021-02-02 21:00:00,3213.61
DE0,2021-02-03 00:00:00,4196.44
DE1,2021-02-03 00:00:00,5770.1
DE2,2021-02-03 00:00:00,7343.77
DE3,2021-02-03 00:00:00,4720.99
DE4,2021-02-03 00:00:00,6819.21
DE5,2021-02-03 00:00:00,6294.66
DE6,2021-02-03 00:00:00,4196.44
DE7,2021-02-03 00:00:00,5245.55
DE8,2021-02-03 00:00:00,4720.99
DE9,2021-02-03 00:00:00,3147.33
DE0,2021-02-03 03:00:00,4399.24
DE1,2021-02-03 03:00:00,6048.95
DE2,2021-02-03 03:00:00,7698.67
DE3,2021-02-03 03:00:00,4949.14
DE4,2021-02-03 03:00:00,7148.76
DE5,2021-02-03 03:00:00,6598.86
DE6,2021-02-03 03:00:00,4399.24
DE7,2021-02-03 03:00:00,5499.05
DE8,2021-02-03 03:00:00,4949.14
DE9,2021-02-03 03:00:00,3299.43
DE0,2021-02-03 06:00:00,4816.95
DE1,2021-02-03 06:00:00,6623.3
DE2,2021-02-03 06:00:00,8429.66
DE3,2021-02-03 06:00:00,5419.07
DE4,2021-02-03 06:00:00,7827.54
DE5,2021-02-03 06:00:00,7225.42
DE6,2021-02-03 06:00:00,4816.95
DE7,2021-02-03 06:00:00,6021.18
DE8,2021-02-03 06:00:00,5419.07
DE9,2021-02-03 06:00:00,3612.71
DE0,2021-02-03 09:00:00,5204.87
DE1,2021-02-03 09:00:00,7156.7
DE2,2021-02-03 09:00:00,9108.53
DE3,2021-02-03 09:00:00,5855.48
DE4,2021-02-03 09:00:00,8457.92
DE5,2021-02-03 09:00:00,7807.31
DE6,2021-02-03 09:00:00,5204.87
DE7,2021-02-03 09:00:00,6506.09
DE8,2021-02-03 09:00:00,5855.48
DE9,2021-02-03 09:00:00,3903.65
DE0,2021-02-03 12:00:00,5335.77
DE1,2021-02-03 12:00:00,7336.69
DE2,2021-02-03 12:00:00,9337.6
DE3,2021-02-03 12:00:00,6002.75
DE4,2021-02-03 12:00:00,8670.63
DE5,2021-02-03 12:00:00,8003.66
DE6,2021-02-03 12:00:00,5335.77
DE7,2021-02-03 12:00:00,6669.72
DE8,2021-02-03 12:00:00,6002.75
DE9,2021-02-03 12:00:00,4001.83
DE0,2021-02-03 15:00:00,5132.97
DE1,2021-02-03 15:00:00,7057.84
DE2,2021-02-03 15:00:00,8982.7
DE3,2021-02-03 15:00:00,5774.59
DE4,2021-02-03 15:00:00,8341.08
DE5,2021-02-03 15:00:00,7699.46
DE6,2021-02-03 15:00:00,5132.97
DE7,2021-02-03 15:00:00,6416.21
DE8,2021-02-03 15:00:00,5774.59
DE9,2021-02-03 15:00:00,3849.73
DE0,2021-02-03 18:00:00,4715.26
DE1,2021-02-03 18:00:00,6483.49
DE2,2021-02-03 18:00:00,8251.71
DE3,2021-02-03 18:00:00,5304.67
DE4,2021-02-03 18:00:00,7662.3
DE5,2021-02-03 18:00:00,7072.9
DE6,2021-02-03 18:00:00,4715.26
DE7,2021-02-03 18:00:00,5894.08
DE8,2021-02-03 18:00:00,5304.67
DE9,2021-02-03 18:00:00,3536.45
DE0,2021-02-03 21:00:00,4327.34
DE1,2021-02-03 21:00:00,5950.09
DE2,2021-02-03 21:00:00,7572.84
DE3,2021-02-03 21:00:00,4868.26
DE4,2021-02-03 21:00:00,7031.93
DE5,2021-02-03 21:00:00,6491.01
DE6,2021-02-03 21:00:00,4327.34
DE7,2021-02-03 21:00:00,5409.17
DE8,2021-02-03 21:00:00,4868.26
DE9,2021-02-03 21:00:00,3245.5
DE0,2021-02-04 00:00:00,4367.3
DE1,2021-02-04 00:00:00,6005.03
DE2,2021-02-04 00:00:00,7642.77
DE3,2021-02-04 00:00:00,4913.21
DE4,2021-02-04 00:00:00,7096.86
DE5,2021-02-04 00:00:00,6550.95
DE6,2021-02-04 00:00:00,4367.3
DE7,2021-02-04 00:00:00,5459.12
DE8,2021-02-04 00:00:00,4913.21
DE9,2021-02-04 00:00:00,3275.47
DE0,2021-02-04 03:00:00,4579.41
DE1,2021-02-04 03:00:00,6296.68
DE2,2021-02-04 03:00:00,8013.96
DE3,2021-02-04 03:00:00,5151.83
DE4,2021-02-04 03:00:00,7441.53
DE5,2021-02-04 03:00:00,6869.11
DE6,2021-02-04 03:00:00,4579.41
DE7,2021-02-04 03:00:00,5724.26
DE8,2021-02-04 03:00:00,5151.83
DE9,2021-02-04 03:00:00,3434.55
DE0,2021-02-04 06:00:00,5014.46
DE1,2021-02-04 06:00:00,6894.88
DE2,2021-02-04 06:00:00,8775.31
DE3,2021-02-04 06:00:00,5641.27
DE4,2021-02-04 06:00:00,8148.5
DE5,2021-02-04 06:00:00,7521.69
DE6,2021-02-04 06:00:00,5014.46
DE7,2021-02-04 06:00:00,6268.08
DE8,2021-02-04 06:00:00,5641.27
DE9,2021-02-04 06:00:00,3760.85
DE0,2021-02-04 09:00:00,5417.61
DE1,2021-02-04 09:00:00,7449.22
DE2,2021-02-04 09:00:00,9480.83
DE3,2021-02-04 09:00:00,6094.82
DE4,2021-02-04 09:00:00,8803.62
DE5,2021-02-04 09:00:00,8126.42
DE6,2021-02-04 09:00:00,5417.61
DE7,2021-02-04 09:00:00,6772.02
DE8,2021-02-04 09:00:00,6094.82
DE9,2021-02-04 09:00:00,4063.21
DE0,2021-02-04 12:00:00,5552.7
DE1,2021-02-04 12:00:00,7634.97
DE2,2021-02-04 12:00:00,9717.23
DE3,2021-02-04 12:00:00,6246.79
DE4,2021-02-04 12:00:00,9023.14
DE5,2021-02-04 12:00:00,8329.05
DE6,2021-02-04 12:00:00,5552.7
DE7,2021-02-04 12:00:00,6940.88
DE8,2021-02-04 12:00:00,6246.79
DE9,2021-02-04 12:00:00,4164.53
DE0,2021-02-04 15:00:00,5340.59
DE1,2021-02-04 15:00:00,7343.32
DE2,2021-02-04 15:00:00,9346.04
DE3,2021-02-04 15:00:00,6008.17
DE4,2021-02-04 15:00:00,8678.47
DE5,2021-02-04 15:00:00,8010.89
DE6,2021-02-04 15:00:00,5340.59
DE7,2021-02-04 15:00:00,6675.74
DE8,2021-02-04 15:00:00,6008.17
DE9,2021-02-04 15:00:00,4005.45
DE0,2021-02-04 18:00:00,4905.54
DE1,2021-02-04 18:00:00,6745.12
DE2,2021-02-04 18:00:00,8584.69
DE3,2021-02-04 18:00:00,5518.73
DE4,2021-02-04 18:00:00,7971.5
DE5,2021-02-04 18:00:00,7358.31
DE6,2021-02-04 18:00:00,4905.54
DE7,2021-02-04 18:00:00,6131.92
DE8,2021-02-04 18:00:00,5518.73
DE9,2021-02-04 18:00:00,3679.15
DE0,2021-02-04 21:00:00,4502.39
DE1,2021-02-04 21:00:00,6190.78
DE2,2021-02-04 21:00:00,7879.17
DE3,2021-02-04 21:00:00,5065.18
DE4,2021-02-04 21:00:00,7316.38
DE5,2021-02-04 21:00:00,6753.58
DE6,2021-02-04 21:00:00,4502.39
DE7,2021-02-04 21:00:00,5627.98
DE8,2021-02-04 21:00:00,5065.18
DE9,2021-02-04 21:00:00,3376.79
DE0,2021-02-05 00:00:00,4538.17
DE1,2021-02-05 00:00:00,6239.99
DE2,2021-02-05 00:00:00,7941.8
DE3,2021-02-05 00:00:00,5105.44
DE4,2021-02-05 00:00:00,7374.53
DE5,2021-02-05 00:00:00,6807.26
DE6,2021-02-05 00:00:00,4538.17
DE7,2021-02-05 00:00:00,5672.71
DE8,2021-02-05 00:00:00,5105.44
DE9,2021-02-05 00:00:00,3403.63
DE0,2021-02-05 03:00:00,4759.67
DE1,2021-02-05 03:00:00,6544.54
DE2,2021-02-05 03:00:00,8329.42
DE3,2021-02-05 03:00:00,5354.63
DE4,2021-02-05 03:00:00,7734.46
DE5,2021-02-05 03:00:00,7139.5
DE6,2021-02-05 03:00:00,4759.67
DE7,2021-02-05 03:00:00,5949.59
DE8,2021-02-05 03:00:00,5354.63
DE9,2021-02-05 03:00:00,3569.75
DE0,2021-02-05 06:00:00,5212.1
DE1,2021-02-05 06:00:00,7166.63
DE2,2021-02-05 06:00:00,9121.17
DE3,2021-02-05 06:00:00,5863.61
DE4,2021-02-05 06:00:00,8469.66
DE5,2021-02-05 06:00:00,7818.15
DE6,2021-02-05 06:00:00,5212.1
DE7,2021-02-05 06:00:00,6515.12
DE8,2021-02-05 06:00:00,5863.61
DE9,2021-02-05 06:00:00,3909.07
DE0,2021-02-05 09:00:00,5630.43
DE1,2021-02-05 09:00:00,7741.84
DE2,2021-02-05 09:00:00,9853.26
DE3,2021-02-05 09:00:00,6334.24
DE4,2021-02-05 09:00:00,9149.45
DE5,2021-02-05 09:00:00,8445.65
DE6,2021-02-05 09:00:00,5630.43
DE7,2021-02-05 09:00:00,7038.04
DE8,2021-02-05 09:00:00,6334.24
DE9,2021-02-05 09:00:00,4222.82
DE0,2021-02-05 12:00:00,5769.62
DE1,2021-02-05 12:00:00,7933.22
DE2,2021-02-05 12:00:00,10096.83
DE3,2021-02-05 12:00:00,6490.82
DE4,2021-02-05 12:00:00,9375.63
DE5,2021-02-05 12:00:00,8654.43
DE6,2021-02-05 12:00:00,5769.62
DE7,2021-02-05 12:00:00,7212.02
DE8,2021-02-05 12:00:00,6490.82
DE9,2021-02-05 12:00:00,4327.21
DE0,2021-02-05 15:00:00,5548.12
DE1,2021-02-05 15:00:00,7628.67
DE2,2021-02-05 15:00:00,9709.21
DE3,2021-02-05 15:00:00,6241.64
DE4,2021-02-05 15:00:00,9015.7
DE5,2021-02-05 15:00:00,8322.18
DE6,2021-02-05 15:00:00,5548.12
DE7,2021-02-05 15:00:00,6935.15
DE8,2021-02-05 15:00:00,6241.64
DE9,2021-02-05 15:00:00,4161.09
DE0,2021-02-05 18:00:00,5095.69
DE1,2021-02-05 18:00:00,7006.58
DE2,2021-02-05 18:00:00,8917.46
DE3,2021-02-05 18:00:00,5732.65
DE4,2021-02-05 18:00:00,8280.5
DE5,2021-02-05 18:00:00,7643.54
DE6,2021-02-05 18:00:00,5095.69
DE7,2021-02-05 18:00:00,6369.61
DE8,2021-02-05 18:00:00,5732.65
DE9,2021-02-05 18:00:00,3821.77
DE0,2021-02-05 21:00:00,4677.36
DE1,2021-02-05 21:00:00,6431.37
DE2,2021-02-05 21:00:00,8185.37
DE3,2021-02-05 21:00:00,5262.03
DE4,2021-02-05 21:00:00,7600.71
DE5,2021-02-05 21:00:00,7016.04
DE6,2021-02-05 21:00:00,4677.36
DE7,2021-02-05 21:00:00,5846.7
DE8,2021-02-05 21:00:00,5262.03
DE9,2021-02-05 21:00:00,3508.02
DE0,2021-02-06 00:00:00,4580.49
DE1,2021-02-06 00:00:00,6298.18
DE2,2021-02-06 00:00:00,8015.87
DE3,2021-02-06 00:00:00,5153.06
DE4,2021-02-06 00:00:00,7443.3
DE5,2021-02-06 00:00:00,6870.74
DE6,2021-02-06 00:00:00,4580.49
DE7,2021-02-06 00:00:00,5725.62
DE8,2021-02-06 00:00:00,5153.06
DE9,2021-02-06 00:00:00,3435.37
DE0,2021-02-06 03:00:00,4805.15
DE1,2021-02-06 03:00:00,6607.09
DE2,2021-02-06 03:00:00,8409.02
DE3,2021-02-06 03:00:00,5405.8
DE4,2021-02-06 03:00:00,7808.37
DE5,2021-02-06 03:00:00,7207.73
DE6,2021-02-06 03:00:00,4805.15
DE7,2021-02-06 03:00:00,6006.44
DE8,2021-02-06 03:00:00,5405.8
DE9,2021-02-06 03:00:00,3603.87
DE0,2021-02-06 06:00:00,5262.15
DE1,2021-02-06 06:00:00,7235.46
DE2,2021-02-06 06:00:00,9208.77
DE3,2021-02-06 06:00:00,5919.92
DE4,2021-02-06 06:00:00,8551.0
DE5,2021-02-06 06:00:00,7893.23
DE6,2021-02-06 06:00:00,5262.15
DE7,2021-02-06 06:00:00,6577.69
DE8,2021-02-06 06:00:00,5919.92
DE9,2021-02-06 06:00:00,3946.61
DE0,2021-02-06 09:00:00,5683.79
DE1,2021-02-06 09:00:00,7815.21
DE2,2021-02-06 09:00:00,9946.63
DE3,2021-02-06 09:00:00,6394.26
DE4,2021-02-06 09:00:00,9236.15
DE5,2021-02-06 09:00:00,8525.68
DE6,2021-02-06 09:00:00,5683.79
DE7,2021-02-06 09:00:00,7104.73
DE8,2021-02-06 09:00:00,6394.26
DE9,2021-02-06 09:00:00,4262.84
DE0,2021-02-06 12:00:00,5823.07
DE1,2021-02-06 12:00:00,8006.72
DE2,2021-02-06 12:00:00,10190.37
DE3,2021-02-06 12:00:00,6550.95
DE4,2021-02-06 12:00:00,9462.49
DE5,2021-02-06 12:00:00,8734.6
DE6,2021-02-06 12:00:00,5823.07
DE7,2021-02-06 12:00:00,7278.84
DE8,2021-02-06 12:00:00,6550.95
DE9,2021-02-06 12:00:00,4367.3
DE0,2021-02-06 15:00:00,5598.41
DE1,2021-02-06 15:00:00,7697.81
DE2,2021-02-06 15:00:00,9797.22
DE3,2021-02-06 15:00:00,6298.21
DE4,2021-02-06 15:00:00,9097.42
DE5,2021-02-06 15:00:00,8397.62
DE6,2021-02-06 15:00:00,5598.41
DE7,2021-02-06 15:00:00,6998.01
DE8,2021-02-06 15:00:00,6298.21
DE9,2021-02-06 15:00:00,4198.81
DE0,2021-02-06 18:00:00,5141.41
DE1,2021-02-06 18:00:00,7069.44
DE2,2021-02-06 18:00:00,8997.47
DE3,2021-02-06 18:00:00,5784.09
DE4,2021-02-06 18:00:00,8354.79
DE5,2021-02-06 18:00:00,7712.12
DE6,2021-02-06 18:00:00,5141.41
DE7,2021-02-06 18:00:00,6426.76
DE8,2021-02-06 18:00:00,5784.09
DE9,2021-02-06 18:00:00,3856.06
DE0,2021-02-06 21:00:00,4719.78
DE1,2021-02-06 21:00:00,6489.69
DE2,2021-02-06 21:00:00,8259.61
DE3,2021-02-06 21:00:00,5309.75
DE4,2021-02-06 21:00:00,7669.64
DE5,2021-02-06 21:00:00,7079.67
DE6,2021-02-06 21:00:00,4719.78
DE7,2021-02-06 21:00:00,5899.72
DE8,2021-02-06 21:00:00,5309.75
DE9,2021-02-06 21:00:00,3539.83
DE0,2021-02-07 00:00:00,4462.5
DE1,2021-02-07 00:00:00,6135.93
DE2,2021-02-07 00:00:00,7809.37
DE3,2021-02-07 00:00:00,5020.31
DE4,2021-02-07 00:00:00,7251.56
DE5,2021-02-07 00:00:00,6693.75
DE6,2021-02-07 00:00:00,4462.5
DE7,2021-02-07 00:00:00,5578.12
DE8,2021-02-07 00:00:00,5020.31
DE9,2021-02-07 00:00:00,3346.87
DE0,2021-02-07 03:00:00,4682.44
DE1,2021-02-07 03:00:00,6438.35
DE2,2021-02-07 03:00:00,8194.26
DE3,2021-02-07 03:00:00,5267.74
DE4,2021-02-07 03:00:00,7608.96
DE5,2021-02-07 03:00:00,7023.65
DE6,2021-02-07 03:00:00,4682.44
DE7,2021-02-07 03:00:00,5853.05
DE8,2021-02-07 03:00:00,5267.74
DE9,2021-02-07 03:00:00,3511.83
DE0,2021-02-07 06:00:00,5128.0
DE1,2021-02-07 06:00:00,7051.0
DE2,2021-02-07 06:00:00,8974.0
DE3,2021-02-07 06:00:00,5769.0
DE4,2021-02-07 06:00:00,8333.0
DE5,2021-02-07 06:00:00,7692.0
DE6,2021-02-07 06:00:00,5128.0
DE7,2021-02-07 06:00:00,6410.0
DE8,2021-02-07 06:00:00,5769.0
DE9,2021-02-07 06:00:00,3846.0
DE0,2021-02-07 09:00:00,5538.18
DE1,2021-02-07 09:00:00,7615.0
DE2,2021-02-07 09:00:00,9691.82
DE3,2021-02-07 09:00:00,6230.46
DE4,2021-02-07 09:00:00,8999.55
DE5,2021-02-07 09:00:00,8307.28
DE6,2021-02-07 09:00:00,5538.18
DE7,2021-02-07 09:00:00,6922.73
DE8,2021-02-07 09:00:00,6230.46
DE9,2021-02-07 09:00:00,4153.64
DE0,2021-02-07 12:00:00,5672.71
DE1,2021-02-07 12:00:00,7799.97
DE2,2021-02-07 12:00:00,9927.24
DE3,2021-02-07 12:00:00,6381.8
DE4,2021-02-07 12:00:00,9218.15
DE5,2021-02-07 12:00:00,8509.06
DE6,2021-02-07 12:00:00,5672.71
DE7,2021-02-07 12:00:00,7090.89
DE8,2021-02-07 12:00:00,6381.8
DE9,2021-02-07 12:00:00,4254.53
DE0,2021-02-07 15:00:00,5452.77
DE1,2021-02-07 15:00:00,7497.56
DE2,2021-02-07 15:00:00,9542.35
DE3,2021-02-07 15:00:00,6134.37
DE4,2021-02-07 15:00:00,8860.75
DE5,2021-02-07 15:00:00,8179.15
DE6,2021-02-07 15:00:00,5452.77
DE7,2021-02-07 15:00:00,6815.96
DE8,2021-02-07 15:00:00,6134.37
DE9,2021-02-07 15:00:00,4089.58
DE0,2021-02-07 18:00:00,5007.21
DE1,2021-02-07 18:00:00,6884.91
DE2,2021-02-07 18:00:00,8762.61
DE3,2021-02-07 18:00:00,5633.11
DE4,2021-02-07 18:00:00,8136.71
DE5,2021-02-07 18:00:00,7510.81
DE6,2021-02-07 18:00:00,5007.21
DE7,2021-02-07 18:00:00,6259.01
DE8,2021-02-07 18:00:00,5633.11
DE9,2021-02-07 18:00:00,3755.4
DE0,2021-02-07 21:00:00,4597.02
DE1,2021-02-07 21:00:00,6320.9
DE2,2021-02-07 21:00:00,8044.79
DE3,2021-02-07 21:00:00,5171.65
DE4,2021-02-07 21:00:00,7470.16
DE5,2021-02-07 21:00:00,6895.53
DE6,2021-02-07 21:00:00,4597.02
DE7,2021-02-07 21:00:00,5746.28
DE8,2021-02-07 21:00:00,5171.65
DE9,2021-02-07 21:00:00,3447.77
